# Max laser power, a little lower laser power, a little more lower laser power
# TIME, CH1, TIME, CH1, TIME, CH1
-7.52E-06, 0.2, -7.52E-06, -0.2, -7.52E-06, 0.2
-7.50E-06, 0, -7.50E-06, 0.2, -7.50E-06, 0
-7.48E-06, -0.2, -7.48E-06, -0.2, -7.48E-06, 0.2
-7.46E-06, 0.2, -7.46E-06, 0.2, -7.46E-06, -0.2
-7.44E-06, 0.2, -7.44E-06, 0.4, -7.44E-06, 0.2
-7.42E-06, 0, -7.42E-06, 0.2, -7.42E-06, 0.2
-7.40E-06, 0.2, -7.40E-06, 0.4, -7.40E-06, 0.2
-7.38E-06, 0.2, -7.38E-06, 0, -7.38E-06, 0.4
-7.36E-06, 0.2, -7.36E-06, 0.2, -7.36E-06, 0
-7.34E-06, 0.2, -7.34E-06, 0.2, -7.34E-06, 0.2
-7.32E-06, 0.2, -7.32E-06, 0.2, -7.32E-06, 0.2
-7.30E-06, 0, -7.30E-06, 0.4, -7.30E-06, 0.2
-7.28E-06, 0, -7.28E-06, 0.2, -7.28E-06, 0
-7.26E-06, 0, -7.26E-06, 0, -7.26E-06, 0
-7.24E-06, 0, -7.24E-06, 0, -7.24E-06, 0.2
-7.22E-06, 0, -7.22E-06, 0.4, -7.22E-06, 0
-7.20E-06, 0.2, -7.20E-06, 0, -7.20E-06, 0.6
-7.18E-06, -0.2, -7.18E-06, 0.2, -7.18E-06, 0.2
-7.16E-06, 0.2, -7.16E-06, 0.4, -7.16E-06, 0.2
-7.14E-06, -0.2, -7.14E-06, -0.2, -7.14E-06, 0
-7.12E-06, 0, -7.12E-06, 0, -7.12E-06, 0.4
-7.10E-06, -0.2, -7.10E-06, 0.2, -7.10E-06, 0.2
-7.08E-06, 0.2, -7.08E-06, 0, -7.08E-06, -0.2
-7.06E-06, 0.2, -7.06E-06, 0.2, -7.06E-06, 0.4
-7.04E-06, 0.2, -7.04E-06, 0, -7.04E-06, 0.2
-7.02E-06, 0.2, -7.02E-06, 0.2, -7.02E-06, 0
-7.00E-06, 0.2, -7.00E-06, 0.4, -7.00E-06, 0.2
-6.98E-06, 0, -6.98E-06, 0, -6.98E-06, 0
-6.96E-06, 0.4, -6.96E-06, 0.2, -6.96E-06, 0
-6.94E-06, -0.2, -6.94E-06, -0.2, -6.94E-06, 0.2
-6.92E-06, 0.2, -6.92E-06, 0, -6.92E-06, 0.2
-6.90E-06, 0.2, -6.90E-06, 0, -6.90E-06, 0.2
-6.88E-06, 0, -6.88E-06, -0.2, -6.88E-06, 0.2
-6.86E-06, 0, -6.86E-06, 0.2, -6.86E-06, 0.2
-6.84E-06, 0, -6.84E-06, 0, -6.84E-06, 0.2
-6.82E-06, 0.2, -6.82E-06, 0.2, -6.82E-06, 0
-6.80E-06, 0.2, -6.80E-06, 0.4, -6.80E-06, 0
-6.78E-06, 0.2, -6.78E-06, 0.6, -6.78E-06, 0.4
-6.76E-06, -0.2, -6.76E-06, 0.2, -6.76E-06, 0
-6.74E-06, -0.2, -6.74E-06, 0.2, -6.74E-06, 0
-6.72E-06, 0, -6.72E-06, 0.2, -6.72E-06, 0
-6.70E-06, -0.2, -6.70E-06, 0, -6.70E-06, 0
-6.68E-06, 0, -6.68E-06, -0.2, -6.68E-06, 0
-6.66E-06, 0, -6.66E-06, 0, -6.66E-06, 0
-6.64E-06, 0.4, -6.64E-06, 0.2, -6.64E-06, 0
-6.62E-06, 0.2, -6.62E-06, 0.4, -6.62E-06, 0
-6.60E-06, 0, -6.60E-06, -0.2, -6.60E-06, 0.2
-6.58E-06, 0, -6.58E-06, 0.2, -6.58E-06, -0.2
-6.56E-06, 0.2, -6.56E-06, 0, -6.56E-06, 0.2
-6.54E-06, 0.2, -6.54E-06, 0, -6.54E-06, 0
-6.52E-06, 0.4, -6.52E-06, 0.2, -6.52E-06, -0.2
-6.50E-06, 0, -6.50E-06, 0.4, -6.50E-06, 0.2
-6.48E-06, 0.2, -6.48E-06, -0.2, -6.48E-06, -0.2
-6.46E-06, 0.2, -6.46E-06, 0, -6.46E-06, 0
-6.44E-06, -0.2, -6.44E-06, 0, -6.44E-06, 0.2
-6.42E-06, 0, -6.42E-06, 0.2, -6.42E-06, 0.2
-6.40E-06, 0.2, -6.40E-06, 0.4, -6.40E-06, 0
-6.38E-06, 0, -6.38E-06, 0.4, -6.38E-06, 0.2
-6.36E-06, 0, -6.36E-06, 0, -6.36E-06, 0.2
-6.34E-06, 0.2, -6.34E-06, -0.2, -6.34E-06, -0.2
-6.32E-06, 0.4, -6.32E-06, 0.2, -6.32E-06, 0
-6.30E-06, 0.2, -6.30E-06, 0.4, -6.30E-06, 0.4
-6.28E-06, 0.6, -6.28E-06, 0.2, -6.28E-06, 0
-6.26E-06, 0.2, -6.26E-06, 0.2, -6.26E-06, 0.2
-6.24E-06, 0.2, -6.24E-06, 0.2, -6.24E-06, -0.2
-6.22E-06, 0, -6.22E-06, 0.2, -6.22E-06, 0
-6.20E-06, 0.2, -6.20E-06, 0.2, -6.20E-06, -0.2
-6.18E-06, 0.4, -6.18E-06, 0.2, -6.18E-06, -0.4
-6.16E-06, 0.4, -6.16E-06, -0.2, -6.16E-06, 0.2
-6.14E-06, 0.2, -6.14E-06, 0.2, -6.14E-06, 0
-6.12E-06, 0, -6.12E-06, 0, -6.12E-06, 0.2
-6.10E-06, 0.2, -6.10E-06, 0.2, -6.10E-06, 0
-6.08E-06, 0.2, -6.08E-06, 0.2, -6.08E-06, 0.4
-6.06E-06, 0, -6.06E-06, 0.2, -6.06E-06, 0.2
-6.04E-06, 0.2, -6.04E-06, 0.2, -6.04E-06, 0
-6.02E-06, 0.2, -6.02E-06, 0.2, -6.02E-06, 0.2
-6.00E-06, 0, -6.00E-06, 0.2, -6.00E-06, 0.2
-5.98E-06, 0.2, -5.98E-06, -0.2, -5.98E-06, -0.2
-5.96E-06, 0.2, -5.96E-06, 0, -5.96E-06, 0
-5.94E-06, 0.2, -5.94E-06, 0, -5.94E-06, 0
-5.92E-06, -0.2, -5.92E-06, -0.2, -5.92E-06, -0.2
-5.90E-06, 0.2, -5.90E-06, 0.2, -5.90E-06, 0
-5.88E-06, -0.2, -5.88E-06, -0.2, -5.88E-06, -0.2
-5.86E-06, 0.2, -5.86E-06, 0.6, -5.86E-06, 0.2
-5.84E-06, -0.4, -5.84E-06, 0, -5.84E-06, 0.2
-5.82E-06, -0.2, -5.82E-06, 0.4, -5.82E-06, 0.2
-5.80E-06, 0, -5.80E-06, 0, -5.80E-06, 0
-5.78E-06, 0.4, -5.78E-06, 0.2, -5.78E-06, 0.2
-5.76E-06, 0, -5.76E-06, -0.2, -5.76E-06, 0.4
-5.74E-06, 0.2, -5.74E-06, 0, -5.74E-06, 0.2
-5.72E-06, 0.2, -5.72E-06, 0.2, -5.72E-06, 0.6
-5.70E-06, 0, -5.70E-06, 0, -5.70E-06, 0.4
-5.68E-06, 0.2, -5.68E-06, 0.2, -5.68E-06, 0.4
-5.66E-06, 0, -5.66E-06, 0.2, -5.66E-06, 0
-5.64E-06, 0.2, -5.64E-06, 0.2, -5.64E-06, 0.2
-5.62E-06, 0.2, -5.62E-06, 0, -5.62E-06, 0.4
-5.60E-06, 0.4, -5.60E-06, 0.2, -5.60E-06, 0.2
-5.58E-06, 0.4, -5.58E-06, -0.2, -5.58E-06, 0.2
-5.56E-06, 0, -5.56E-06, 0.2, -5.56E-06, -0.2
-5.54E-06, 0, -5.54E-06, 0, -5.54E-06, 0
-5.52E-06, 0.2, -5.52E-06, 0, -5.52E-06, 0.2
-5.50E-06, 0, -5.50E-06, 0.2, -5.50E-06, 0.2
-5.48E-06, 0, -5.48E-06, 0.2, -5.48E-06, 0.2
-5.46E-06, 0.2, -5.46E-06, 0, -5.46E-06, 0
-5.44E-06, 0.4, -5.44E-06, 0.2, -5.44E-06, -0.2
-5.42E-06, 0.2, -5.42E-06, 0, -5.42E-06, 0.4
-5.40E-06, 0, -5.40E-06, 0.4, -5.40E-06, -0.2
-5.38E-06, 0.2, -5.38E-06, 0.4, -5.38E-06, -0.2
-5.36E-06, -0.2, -5.36E-06, 0.2, -5.36E-06, -0.2
-5.34E-06, 0, -5.34E-06, 0.2, -5.34E-06, 0.2
-5.32E-06, 0, -5.32E-06, 0.2, -5.32E-06, 0.6
-5.30E-06, 0, -5.30E-06, 0.2, -5.30E-06, 0.2
-5.28E-06, 0.2, -5.28E-06, 0.2, -5.28E-06, 0
-5.26E-06, 0, -5.26E-06, 0.4, -5.26E-06, 0.2
-5.24E-06, 0, -5.24E-06, 0, -5.24E-06, -0.2
-5.22E-06, 0.2, -5.22E-06, 0, -5.22E-06, 0
-5.20E-06, 0, -5.20E-06, 0, -5.20E-06, 0.2
-5.18E-06, -0.2, -5.18E-06, -0.2, -5.18E-06, 0.2
-5.16E-06, -0.2, -5.16E-06, 0, -5.16E-06, 0.2
-5.14E-06, 0.2, -5.14E-06, 0, -5.14E-06, 0
-5.12E-06, 0.2, -5.12E-06, 0, -5.12E-06, 0.2
-5.10E-06, 0, -5.10E-06, 0, -5.10E-06, 0.2
-5.08E-06, 0.6, -5.08E-06, -0.2, -5.08E-06, -0.2
-5.06E-06, 0.2, -5.06E-06, 0.2, -5.06E-06, 0
-5.04E-06, 0, -5.04E-06, 0.2, -5.04E-06, 0
-5.02E-06, 0, -5.02E-06, 0, -5.02E-06, 0
-5.00E-06, 0.4, -5.00E-06, 0.2, -5.00E-06, 0
-4.98E-06, 0.2, -4.98E-06, -0.2, -4.98E-06, 0.2
-4.96E-06, 0, -4.96E-06, 0, -4.96E-06, 0.2
-4.94E-06, 0, -4.94E-06, 0, -4.94E-06, 0.4
-4.92E-06, 0.4, -4.92E-06, 0, -4.92E-06, -0.2
-4.90E-06, 0.2, -4.90E-06, -0.2, -4.90E-06, 0
-4.88E-06, 0, -4.88E-06, 0.4, -4.88E-06, 0.2
-4.86E-06, 0, -4.86E-06, 0, -4.86E-06, 0
-4.84E-06, 0, -4.84E-06, 0.4, -4.84E-06, 0
-4.82E-06, 0.6, -4.82E-06, 0.2, -4.82E-06, 0
-4.80E-06, -0.2, -4.80E-06, 0, -4.80E-06, 0.2
-4.78E-06, 0.2, -4.78E-06, 0.2, -4.78E-06, 0
-4.76E-06, 0, -4.76E-06, 0.6, -4.76E-06, 0
-4.74E-06, -0.2, -4.74E-06, -0.2, -4.74E-06, 0.2
-4.72E-06, 0, -4.72E-06, 0, -4.72E-06, 0.2
-4.70E-06, 0, -4.70E-06, 0.2, -4.70E-06, 0
-4.68E-06, 0, -4.68E-06, 0.2, -4.68E-06, 0.2
-4.66E-06, 0.2, -4.66E-06, 0, -4.66E-06, 0.2
-4.64E-06, 0.4, -4.64E-06, 0.2, -4.64E-06, 0.2
-4.62E-06, 0, -4.62E-06, 0, -4.62E-06, 0
-4.60E-06, 0, -4.60E-06, 0, -4.60E-06, 0
-4.58E-06, 0, -4.58E-06, 0, -4.58E-06, -0.2
-4.56E-06, 0, -4.56E-06, 0.4, -4.56E-06, 0
-4.54E-06, 0, -4.54E-06, 0, -4.54E-06, -0.2
-4.52E-06, 0.2, -4.52E-06, 0.2, -4.52E-06, 0.2
-4.50E-06, 0.2, -4.50E-06, 0, -4.50E-06, 0.2
-4.48E-06, 0.2, -4.48E-06, 0.2, -4.48E-06, 0
-4.46E-06, 4.2, -4.46E-06, 0.2, -4.46E-06, 0
-4.44E-06, 4.2, -4.44E-06, -0.2, -4.44E-06, 0
-4.42E-06, 0.2, -4.42E-06, 0.2, -4.42E-06, 0.2
-4.40E-06, -0.2, -4.40E-06, 0.2, -4.40E-06, 0.2
-4.38E-06, 0, -4.38E-06, 0.4, -4.38E-06, 0.2
-4.36E-06, -0.2, -4.36E-06, 0, -4.36E-06, 0.2
-4.34E-06, 0.2, -4.34E-06, 0.4, -4.34E-06, 0
-4.32E-06, 0, -4.32E-06, 0, -4.32E-06, 0
-4.30E-06, 0, -4.30E-06, 0, -4.30E-06, 0.2
-4.28E-06, 0, -4.28E-06, 0.2, -4.28E-06, 0
-4.26E-06, 0.2, -4.26E-06, 0, -4.26E-06, 0.2
-4.24E-06, 0, -4.24E-06, 0, -4.24E-06, 0
-4.22E-06, 0.2, -4.22E-06, 0, -4.22E-06, 0.2
-4.20E-06, 0.4, -4.20E-06, 0.2, -4.20E-06, 0
-4.18E-06, -0.2, -4.18E-06, 0, -4.18E-06, -0.2
-4.16E-06, 0.2, -4.16E-06, 0.4, -4.16E-06, 0
-4.14E-06, 0, -4.14E-06, 0.4, -4.14E-06, 0
-4.12E-06, 0.2, -4.12E-06, 0, -4.12E-06, 0
-4.10E-06, 0, -4.10E-06, 0, -4.10E-06, 0.4
-4.08E-06, 0.4, -4.08E-06, 0.4, -4.08E-06, 0
-4.06E-06, 0, -4.06E-06, 0.2, -4.06E-06, 0
-4.04E-06, 0, -4.04E-06, 0.2, -4.04E-06, 0.2
-4.02E-06, -0.2, -4.02E-06, 0, -4.02E-06, 0.2
-4.00E-06, 0, -4.00E-06, 0, -4.00E-06, 0
-3.98E-06, 0.2, -3.98E-06, 0.4, -3.98E-06, 0
-3.96E-06, 0.4, -3.96E-06, 0.2, -3.96E-06, 0.2
-3.94E-06, 0, -3.94E-06, 0, -3.94E-06, 0
-3.92E-06, 0, -3.92E-06, 0.4, -3.92E-06, 0.2
-3.90E-06, 0, -3.90E-06, 0.2, -3.90E-06, 0
-3.88E-06, 0, -3.88E-06, 0, -3.88E-06, 0
-3.86E-06, 0.2, -3.86E-06, 0.4, -3.86E-06, 0
-3.84E-06, 0.2, -3.84E-06, 0, -3.84E-06, -0.2
-3.82E-06, 0, -3.82E-06, 0, -3.82E-06, 0.4
-3.80E-06, 0.2, -3.80E-06, 0.2, -3.80E-06, -0.2
-3.78E-06, 0.4, -3.78E-06, 0.2, -3.78E-06, 0.2
-3.76E-06, 0, -3.76E-06, 0, -3.76E-06, 0
-3.74E-06, 0, -3.74E-06, 0.2, -3.74E-06, 0
-3.72E-06, 0.4, -3.72E-06, 0.2, -3.72E-06, 0.2
-3.70E-06, 0, -3.70E-06, 0.2, -3.70E-06, 0.2
-3.68E-06, 0, -3.68E-06, 0.2, -3.68E-06, 0
-3.66E-06, 0, -3.66E-06, 0, -3.66E-06, 0.2
-3.64E-06, 0.2, -3.64E-06, 0.4, -3.64E-06, 0
-3.62E-06, 0.2, -3.62E-06, 0, -3.62E-06, -0.4
-3.60E-06, 0, -3.60E-06, -0.2, -3.60E-06, 0.2
-3.58E-06, 0.2, -3.58E-06, 0, -3.58E-06, 0.2
-3.56E-06, 0.2, -3.56E-06, 0.4, -3.56E-06, 0
-3.54E-06, 0, -3.54E-06, 0.2, -3.54E-06, 0.2
-3.52E-06, 0, -3.52E-06, 0, -3.52E-06, 0
-3.50E-06, -0.2, -3.50E-06, 0.2, -3.50E-06, 0
-3.48E-06, 0.2, -3.48E-06, 0.2, -3.48E-06, 0
-3.46E-06, -0.2, -3.46E-06, 0.2, -3.46E-06, 0.2
-3.44E-06, 0.2, -3.44E-06, 0, -3.44E-06, 0.4
-3.42E-06, 0.4, -3.42E-06, 0, -3.42E-06, 0.2
-3.40E-06, 0.2, -3.40E-06, 0, -3.40E-06, 0.2
-3.38E-06, 0.2, -3.38E-06, 0, -3.38E-06, 0.4
-3.36E-06, 0.2, -3.36E-06, 0, -3.36E-06, 0.2
-3.34E-06, 0, -3.34E-06, 0.2, -3.34E-06, 0.2
-3.32E-06, 0.4, -3.32E-06, 0, -3.32E-06, 0
-3.30E-06, 0.4, -3.30E-06, 0.2, -3.30E-06, 0.2
-3.28E-06, 0, -3.28E-06, 0.2, -3.28E-06, -0.2
-3.26E-06, 0, -3.26E-06, 0.4, -3.26E-06, 0
-3.24E-06, 0, -3.24E-06, -0.2, -3.24E-06, 0
-3.22E-06, 0.2, -3.22E-06, 0.2, -3.22E-06, 0
-3.20E-06, 0, -3.20E-06, 0.4, -3.20E-06, 0.2
-3.18E-06, 0.6, -3.18E-06, -0.2, -3.18E-06, 0.6
-3.16E-06, 0, -3.16E-06, 0.2, -3.16E-06, 0.2
-3.14E-06, 0, -3.14E-06, 0, -3.14E-06, 0.2
-3.12E-06, 0, -3.12E-06, -0.2, -3.12E-06, 0.2
-3.10E-06, 0.4, -3.10E-06, 0.2, -3.10E-06, -0.2
-3.08E-06, 0, -3.08E-06, 0.2, -3.08E-06, 0
-3.06E-06, 0.4, -3.06E-06, -0.2, -3.06E-06, 0
-3.04E-06, 0.2, -3.04E-06, -0.2, -3.04E-06, 0.2
-3.02E-06, 0.2, -3.02E-06, 0.2, -3.02E-06, 0
-3.00E-06, 0.2, -3.00E-06, 0.2, -3.00E-06, -0.2
-2.98E-06, 0, -2.98E-06, 0.2, -2.98E-06, -0.2
-2.96E-06, 0, -2.96E-06, 0.4, -2.96E-06, 0.2
-2.94E-06, 0.2, -2.94E-06, 0.2, -2.94E-06, 0
-2.92E-06, -0.2, -2.92E-06, 0, -2.92E-06, 0.2
-2.90E-06, 0.2, -2.90E-06, 0.4, -2.90E-06, 0.4
-2.88E-06, 0.2, -2.88E-06, 0, -2.88E-06, 0.4
-2.86E-06, -0.4, -2.86E-06, -0.2, -2.86E-06, 0
-2.84E-06, 0.2, -2.84E-06, 0.4, -2.84E-06, 0
-2.82E-06, 0, -2.82E-06, 0.2, -2.82E-06, 0.2
-2.80E-06, 0, -2.80E-06, 0, -2.80E-06, 0
-2.78E-06, 0.2, -2.78E-06, 0, -2.78E-06, 0
-2.76E-06, 0.2, -2.76E-06, 0.2, -2.76E-06, 0.2
-2.74E-06, 0, -2.74E-06, -0.2, -2.74E-06, -0.4
-2.72E-06, 0, -2.72E-06, 0, -2.72E-06, 0
-2.70E-06, 0.2, -2.70E-06, 0, -2.70E-06, 0.2
-2.68E-06, 0.4, -2.68E-06, 0.2, -2.68E-06, 0.2
-2.66E-06, 0.4, -2.66E-06, 0.2, -2.66E-06, 0.2
-2.64E-06, -0.2, -2.64E-06, 0, -2.64E-06, 0.4
-2.62E-06, 0.6, -2.62E-06, 0.2, -2.62E-06, 0.2
-2.60E-06, 0, -2.60E-06, 0.2, -2.60E-06, 0
-2.58E-06, 0.2, -2.58E-06, 0.4, -2.58E-06, -0.2
-2.56E-06, 0.2, -2.56E-06, 0.2, -2.56E-06, 0.2
-2.54E-06, 0.2, -2.54E-06, 0.2, -2.54E-06, 0.2
-2.52E-06, 0, -2.52E-06, 0.4, -2.52E-06, 0
-2.50E-06, 0, -2.50E-06, 0, -2.50E-06, 0
-2.48E-06, 0.2, -2.48E-06, 0, -2.48E-06, 0.2
-2.46E-06, 0, -2.46E-06, 0.2, -2.46E-06, 0.4
-2.44E-06, 0.2, -2.44E-06, 0, -2.44E-06, 0.4
-2.42E-06, 0.2, -2.42E-06, 0, -2.42E-06, 0
-2.40E-06, 0.2, -2.40E-06, -0.2, -2.40E-06, 0.2
-2.38E-06, 0, -2.38E-06, 0.4, -2.38E-06, 0.2
-2.36E-06, 0.2, -2.36E-06, 0.2, -2.36E-06, 0
-2.34E-06, 0.2, -2.34E-06, 0.2, -2.34E-06, 0.2
-2.32E-06, 0.2, -2.32E-06, 0.2, -2.32E-06, 0.4
-2.30E-06, 0.4, -2.30E-06, 0.2, -2.30E-06, 0
-2.28E-06, 0.6, -2.28E-06, 0, -2.28E-06, 0.4
-2.26E-06, 0, -2.26E-06, 0.4, -2.26E-06, 0.2
-2.24E-06, 0, -2.24E-06, 0.2, -2.24E-06, 0
-2.22E-06, 0.2, -2.22E-06, 0.2, -2.22E-06, 0
-2.20E-06, -0.2, -2.20E-06, 0, -2.20E-06, 0
-2.18E-06, 0.2, -2.18E-06, 0.2, -2.18E-06, 0.2
-2.16E-06, 0, -2.16E-06, -0.2, -2.16E-06, 0.2
-2.14E-06, 0.2, -2.14E-06, 0.4, -2.14E-06, 0
-2.12E-06, 0.4, -2.12E-06, 0.2, -2.12E-06, 0.4
-2.10E-06, 0, -2.10E-06, 0, -2.10E-06, 0.2
-2.08E-06, 0, -2.08E-06, 0.4, -2.08E-06, 0.4
-2.06E-06, 0, -2.06E-06, 0, -2.06E-06, 0.2
-2.04E-06, 0.2, -2.04E-06, 0.2, -2.04E-06, 0.4
-2.02E-06, 0, -2.02E-06, 0, -2.02E-06, 0.2
-2.00E-06, 0.2, -2.00E-06, 0, -2.00E-06, -0.2
-1.98E-06, 0, -1.98E-06, 0, -1.98E-06, 0
-1.96E-06, 0, -1.96E-06, 0.4, -1.96E-06, 0.2
-1.94E-06, 0.4, -1.94E-06, 0, -1.94E-06, -0.2
-1.92E-06, 0.2, -1.92E-06, -0.2, -1.92E-06, 0.4
-1.90E-06, 0.4, -1.90E-06, -0.2, -1.90E-06, 0.2
-1.88E-06, 0, -1.88E-06, 0.2, -1.88E-06, 0
-1.86E-06, 0.2, -1.86E-06, 0.4, -1.86E-06, 0.6
-1.84E-06, 0, -1.84E-06, 0.4, -1.84E-06, 0.4
-1.82E-06, -0.2, -1.82E-06, 0, -1.82E-06, 0.2
-1.80E-06, 0.2, -1.80E-06, -0.2, -1.80E-06, -0.2
-1.78E-06, 0.4, -1.78E-06, 0.2, -1.78E-06, 0.2
-1.76E-06, 0.2, -1.76E-06, 0, -1.76E-06, 0
-1.74E-06, 0, -1.74E-06, 0.4, -1.74E-06, 0.2
-1.72E-06, 0, -1.72E-06, 0.4, -1.72E-06, 0.2
-1.70E-06, 0.4, -1.70E-06, 0, -1.70E-06, 0
-1.68E-06, 0.2, -1.68E-06, 0.2, -1.68E-06, 0.2
-1.66E-06, 0.2, -1.66E-06, 0.4, -1.66E-06, 0.2
-1.64E-06, 0, -1.64E-06, 0.2, -1.64E-06, 0
-1.62E-06, 0, -1.62E-06, 0, -1.62E-06, 0
-1.60E-06, 0, -1.60E-06, 0.2, -1.60E-06, 0
-1.58E-06, 0, -1.58E-06, 0.2, -1.58E-06, 0.2
-1.56E-06, 0, -1.56E-06, 0.2, -1.56E-06, 0.2
-1.54E-06, 0.2, -1.54E-06, 0.4, -1.54E-06, 0
-1.52E-06, 0.2, -1.52E-06, 0.2, -1.52E-06, 0
-1.50E-06, 0, -1.50E-06, 0.2, -1.50E-06, 0
-1.48E-06, 0.2, -1.48E-06, 0, -1.48E-06, 0
-1.46E-06, 0.2, -1.46E-06, 0, -1.46E-06, -0.2
-1.44E-06, 0.4, -1.44E-06, -0.2, -1.44E-06, 0.2
-1.42E-06, 0, -1.42E-06, 0.6, -1.42E-06, 0
-1.40E-06, 0, -1.40E-06, 0.2, -1.40E-06, 0.4
-1.38E-06, 0.2, -1.38E-06, 0.6, -1.38E-06, 0
-1.36E-06, -0.2, -1.36E-06, 0.2, -1.36E-06, 0
-1.34E-06, -0.2, -1.34E-06, 0.2, -1.34E-06, 0.4
-1.32E-06, -0.4, -1.32E-06, 0.2, -1.32E-06, 0
-1.30E-06, -0.2, -1.30E-06, 0.4, -1.30E-06, 0
-1.28E-06, 0, -1.28E-06, 0, -1.28E-06, 0.4
-1.26E-06, 0.4, -1.26E-06, 0, -1.26E-06, 0
-1.24E-06, 0.2, -1.24E-06, 0, -1.24E-06, 0.2
-1.22E-06, -0.2, -1.22E-06, 0.4, -1.22E-06, 0
-1.20E-06, 0.2, -1.20E-06, 0.4, -1.20E-06, 0.6
-1.18E-06, 0, -1.18E-06, 0, -1.18E-06, 0.4
-1.16E-06, 0, -1.16E-06, 0, -1.16E-06, 0
-1.14E-06, -0.2, -1.14E-06, 0.2, -1.14E-06, -0.2
-1.12E-06, 0.2, -1.12E-06, 0.2, -1.12E-06, 0.2
-1.10E-06, 0.2, -1.10E-06, 0, -1.10E-06, 0
-1.08E-06, 0.2, -1.08E-06, 0.2, -1.08E-06, 0
-1.06E-06, 0, -1.06E-06, 0.2, -1.06E-06, 0.4
-1.04E-06, 0.2, -1.04E-06, 0, -1.04E-06, 0.2
-1.02E-06, 0, -1.02E-06, 0, -1.02E-06, 0
-1.00E-06, 0, -1.00E-06, 0, -1.00E-06, 0.2
-9.80E-07, 0.2, -9.80E-07, 0, -9.80E-07, 0.2
-9.60E-07, 0, -9.60E-07, 0.2, -9.60E-07, 0.2
-9.40E-07, 0, -9.40E-07, 0.2, -9.40E-07, 0.4
-9.20E-07, 0, -9.20E-07, 0.2, -9.20E-07, 0.2
-9.00E-07, 0, -9.00E-07, 0, -9.00E-07, 0.2
-8.80E-07, 0.2, -8.80E-07, 0, -8.80E-07, -0.2
-8.60E-07, 0.4, -8.60E-07, 0.2, -8.60E-07, 0.2
-8.40E-07, 0.4, -8.40E-07, 0.2, -8.40E-07, 0
-8.20E-07, 0, -8.20E-07, 0, -8.20E-07, 0
-8.00E-07, 0.2, -8.00E-07, 0.4, -8.00E-07, 0.4
-7.80E-07, 0, -7.80E-07, 0, -7.80E-07, 0
-7.60E-07, 0.2, -7.60E-07, -0.2, -7.60E-07, 0
-7.40E-07, 0, -7.40E-07, 0.2, -7.40E-07, 0
-7.20E-07, 0.2, -7.20E-07, 0, -7.20E-07, 0.2
-7.00E-07, -0.2, -7.00E-07, 0.2, -7.00E-07, -0.2
-6.80E-07, 0.4, -6.80E-07, 0.2, -6.80E-07, 0.4
-6.60E-07, 0.2, -6.60E-07, 0.2, -6.60E-07, 0
-6.40E-07, 0.2, -6.40E-07, 0.6, -6.40E-07, -0.4
-6.20E-07, 0, -6.20E-07, 0.2, -6.20E-07, 0.2
-6.00E-07, 0.2, -6.00E-07, 0, -6.00E-07, 0
-5.80E-07, 0.2, -5.80E-07, 0.2, -5.80E-07, 0.4
-5.60E-07, 0, -5.60E-07, 0, -5.60E-07, -0.4
-5.40E-07, 0, -5.40E-07, 0.2, -5.40E-07, 0.2
-5.20E-07, 0.2, -5.20E-07, 0.2, -5.20E-07, 0
-5.00E-07, 0.2, -5.00E-07, 0.4, -5.00E-07, -0.2
-4.80E-07, 0.2, -4.80E-07, 0, -4.80E-07, 0.2
-4.60E-07, -0.2, -4.60E-07, 0.2, -4.60E-07, 0.2
-4.40E-07, 0.2, -4.40E-07, 0.2, -4.40E-07, -0.2
-4.20E-07, 0.2, -4.20E-07, -0.2, -4.20E-07, 0
-4.00E-07, 0, -4.00E-07, 0.2, -4.00E-07, 0.2
-3.80E-07, 0, -3.80E-07, -0.2, -3.80E-07, 0.4
-3.60E-07, 0, -3.60E-07, 0.2, -3.60E-07, 0.2
-3.40E-07, 0, -3.40E-07, 0, -3.40E-07, 0
-3.20E-07, 0.4, -3.20E-07, 0, -3.20E-07, 0.2
-3.00E-07, 0.4, -3.00E-07, -0.2, -3.00E-07, 0.4
-2.80E-07, 0, -2.80E-07, 0, -2.80E-07, 0.4
-2.60E-07, 0.4, -2.60E-07, -0.2, -2.60E-07, 0.2
-2.40E-07, 0, -2.40E-07, -0.2, -2.40E-07, 0
-2.20E-07, 0.4, -2.20E-07, -0.2, -2.20E-07, 0.4
-2.00E-07, 0, -2.00E-07, 0.2, -2.00E-07, 0
-1.80E-07, 0, -1.80E-07, 0.2, -1.80E-07, 0.2
-1.60E-07, -0.2, -1.60E-07, 0.2, -1.60E-07, 0
-1.40E-07, 0, -1.40E-07, 0.2, -1.40E-07, 0.2
-1.20E-07, 0, -1.20E-07, 0, -1.20E-07, 0
-1.00E-07, 0, -1.00E-07, 0, -1.00E-07, 0.2
-8.00E-08, 0.4, -8.00E-08, 0, -8.00E-08, 0
-6.00E-08, 0, -6.00E-08, -0.2, -6.00E-08, 0
-4.00E-08, 0.2, -4.00E-08, 0, -4.00E-08, 0.2
-2.00E-08, 0, -2.00E-08, 0.2, -2.00E-08, 0
-1.22E-19, 4.4, -1.22E-19, 4.6, -1.22E-19, 4
2.00E-08, 4.2, 2.00E-08, 4.2, 2.00E-08, 4.2
4.00E-08, 0.6, 4.00E-08, 0.4, 4.00E-08, 0.4
